row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target_name,description_of_target
TRINITY_DN101231_c1_g2,0.20010924,0.884117187,4.996130093,0.176960401,0.859539494,NA,Hsp70 protein,Heat shock protein
TRINITY_DN101231_c4_g1,1.885224193,-1.060531719,3.288970841,-0.322450934,0.747111103,NA,Hsp70 protein,Heat shock protein
TRINITY_DN101269_c0_g2,4.557174792,0.795660177,2.729016073,0.291555695,0.770626355,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN101346_c0_g1,0.753109421,0.343372433,4.869668348,0.070512488,0.943785761,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN101346_c0_g2,7.478008147,2.579403545,2.776424551,0.929037868,0.352869462,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1013533_c0_g1,1.551309395,-2.726229162,4.279592883,-0.637030025,0.524105286,NA,Hsp70 protein,Heat shock protein
TRINITY_DN101355_c0_g1,0.80043696,2.866460929,4.839765497,0.59227269,0.553668001,NA,Hsp90 protein,Heat shock protein
TRINITY_DN101441_c0_g1,20.70670098,-2.615660869,2.456014866,-1.065002051,0.286875002,0.728797328,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1014901_c0_g1,3.016729501,4.779819766,3.558470347,1.343223155,0.179199726,NA,Universal stress protein family,Stress
TRINITY_DN1015477_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1015538_c0_g1,4.017275701,5.193017634,3.387061959,1.533192394,0.125228458,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1016715_c0_g1,13.3474804,1.772171221,2.562285721,0.691636848,0.489165415,NA,Universal stress protein family,Stress
TRINITY_DN10172_c0_g2,11.28220754,-1.404904948,2.681645954,-0.523896507,0.600350525,NA,Hsp70 protein,Heat shock protein
TRINITY_DN101730_c0_g1,0.60032772,2.45183572,4.857949232,0.504705917,0.613765405,NA,Hsp90 protein,Heat shock protein
TRINITY_DN101764_c0_g1,5.806919921,-6.278374501,3.5566783,-1.765235417,0.077524209,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10188_c0_g1,5.193217203,1.173610735,2.929247,0.400652705,0.688675836,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1019691_c0_g1,5.615912634,2.204192452,3.220582402,0.684408029,0.493717548,NA,Hsp70 protein,Heat shock protein
TRINITY_DN101972_c0_g1,0.675600077,-3.156611231,4.881489547,-0.646649184,0.517859018,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10206_c1_g1,11.1882952,-0.043606035,2.194959845,-0.019866439,0.984149918,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1020797_c0_g1,1.055803622,-3.824833042,4.845876485,-0.789296437,0.429938769,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1022055_c0_g1,2.604448723,1.947010029,3.692845609,0.527238405,0.598028042,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10234_c0_g1,20.98097882,7.577350473,2.773567409,2.731987133,0.00629536,0.10561009,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1023644_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN102386_c0_g1,9.232743413,-2.698615035,2.359635244,-1.143657708,0.252765619,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN102386_c0_g2,1.689000194,-4.486195268,4.537198051,-0.988758969,0.322781084,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1024036_c0_g1,2.161419552,2.509757334,3.525933649,0.711799365,0.476589026,NA,Universal stress protein family,Stress
TRINITY_DN1024355_c0_g1,135.3618873,7.81387946,2.361141931,3.309364574,0.00093508,0.036166987,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1024426_c0_g1,2.391687844,-0.981995479,3.372916384,-0.291141365,0.770943205,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1024911_c0_g1,0,NA,NA,NA,NA,NA,Schlafen group 3 DNA/RNA helicase domain,RNA helicase
TRINITY_DN1025288_c0_g1,10.41218713,3.569874586,2.723305853,1.310860689,0.189904834,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1025768_c0_g1,64.18200735,-9.740692077,3.244578718,-3.00214386,0.002680855,0.068643986,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1025776_c0_g1,0,NA,NA,NA,NA,NA,RNA helicase UPF1 1B domain,RNA helicase
TRINITY_DN102585_c0_g1,14.47066876,1.966935475,2.305487092,0.853153974,0.393573923,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1026_c0_g1,12.51905574,4.456226192,2.649029039,1.682211152,0.092527902,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1026_c1_g1,1.0005462,3.188134019,4.828817549,0.660230789,0.509105737,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1026_c6_g1,1.2910187,-0.11496435,4.017708032,-0.028614411,0.977172118,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102601_c0_g1,10.35220857,0.616433634,2.282143941,0.270111636,0.78707437,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10261_c0_g1,13.91299172,4.335174725,2.667746982,1.625032192,0.1041557,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1026222_c0_g1,3.001638599,4.772604809,3.970873895,1.20190289,0.229401155,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10265_c0_g1,2.00863785,4.193194809,3.932888328,1.066187102,0.286339071,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10265_c0_g3,8.276005843,6.234967866,3.067946937,2.032293255,0.042123977,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1026908_c0_g1,1.886422387,-0.361114886,3.940196144,-0.091648962,0.926976949,NA,13-beta-glucan synthase subunit FKS1 domain-1,13-beta-glucan synthase
TRINITY_DN1027910_c0_g1,0.823073314,2.904753286,4.838332092,0.600362528,0.548264655,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1029184_c0_g1,11.66249946,-0.890190339,2.216273898,-0.401660796,0.68793368,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1029198_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1029258_c0_g1,4.252875211,1.701470076,2.936115657,0.579496953,0.562253902,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102952_c0_g1,21.03239064,1.986996646,2.929520357,0.678266885,0.497602491,0.8452372,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN102956_c0_g1,7.389742592,1.931636029,2.425957752,0.796236467,0.425894606,NA,Universal stress protein family,Stress
TRINITY_DN1029603_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN102964_c0_g1,13.32909035,1.124280176,2.196966513,0.511742063,0.608831543,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102976_c0_g1,7.869932432,2.787391735,2.69179663,1.035513495,0.300429168,NA,Viral heat shock protein Hsp90 homologue,Heat shock protein
TRINITY_DN1029783_c0_g1,2.523256416,-5.075820194,3.677326055,-1.380301914,0.167493706,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN102987_c0_g1,9.384445469,2.139024834,2.396093532,0.892713412,0.372010666,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102991_c0_g1,2.491856294,4.502925761,4.128035559,1.090815642,0.275354012,NA,Hsp70 protein,Heat shock protein
TRINITY_DN103022_c0_g1,6.616458834,2.488634632,3.160904516,0.787317244,0.431096178,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1030866_c0_g1,7.231969209,-6.593656876,3.062130111,-2.153290891,0.031295824,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1030947_c0_g1,0.80043696,2.866460929,4.839765497,0.59227269,0.553668001,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10314_c0_g1,5.919623483,-1.162358187,2.463622873,-0.47180849,0.63706349,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1031455_c0_g1,10.02947729,-1.149356152,2.630526725,-0.436930042,0.662162084,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN103168_c0_g1,2.001092399,4.187755785,4.342416873,0.964383639,0.334853622,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1031753_c0_g1,1.541301927,-4.358313783,4.176050906,-1.043644793,0.296649761,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN1031763_c0_g1,2.648093298,-1.213874239,3.624236734,-0.334932381,0.737676095,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1031794_c0_g1,3.885437202,-1.092073464,3.359688779,-0.325051972,0.745141737,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN1032077_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN103212_c0_g1,5.501040344,5.646049109,3.140804771,1.797644082,0.072233428,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1032195_c0_g1,24.53704083,4.669223525,2.23091421,2.092964178,0.036352352,0.231181953,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1032623_c0_g1,0,NA,NA,NA,NA,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN1032875_c0_g1,2.201201639,4.325233267,4.243802386,1.019188189,0.308113633,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1035217_c0_g1,3.624602672,5.04457501,3.416499138,1.476533377,0.139800762,NA,Trehalose-phosphatase,Trehalose
TRINITY_DN1035257_c0_g1,6.644156479,-0.931233083,2.748704771,-0.338789779,0.734768101,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1035476_c0_g1,4.710949779,-1.869946784,2.934562894,-0.637214758,0.523984966,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN103554_c0_g1,2.203009296,-3.279614762,3.537574576,-0.927080035,0.353884981,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1036907_c0_g1,2.601420119,4.566194381,4.088510975,1.116835544,0.264064648,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1037367_c0_g1,0.675600077,-3.156611231,4.881489547,-0.646649184,0.517859018,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1038013_c0_g1,3.398965733,-3.979815785,3.217125481,-1.237071979,0.216060362,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1038034_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN103821_c0_g1,10.08335577,3.06979658,2.678105464,1.146256793,0.251688915,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN104_c1_g2,0.527901811,-2.833215799,4.905465265,-0.577563115,0.563559115,NA,Hsp90 protein,Heat shock protein
TRINITY_DN104_c1_g3,2.374382708,-0.386859619,3.354587078,-0.115322575,0.908189446,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1040281_c0_g1,0.207654691,0.911044252,4.994222064,0.182419652,0.855253404,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN1040993_c0_g1,2.49921959,1.461850741,3.312863573,0.441264999,0.659021162,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104119_c0_g1,2.234454923,-3.289119426,3.91518826,-0.840092278,0.400856649,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1042605_c0_g1,0.830618765,2.917316108,4.837869963,0.603016644,0.546497617,NA,Trehalose-phosphatase,Trehalose
TRINITY_DN1043073_c0_g1,0.815527862,2.892091106,4.838801921,0.597687435,0.550048511,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1043113_c0_g1,4.632694323,5.398543863,3.269770522,1.65104671,0.098729037,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104383_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104383_c0_g2,2.52899421,1.895624283,3.713652,0.510447474,0.609738004,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1044_c0_g1,564.4727442,0.870304878,1.915106913,0.454441928,0.64951078,0.912415087,Hsp70 protein,Heat shock protein
TRINITY_DN1044_c1_g1,25.67077969,0.108603503,2.07959036,0.052223508,0.958350602,0.990809013,Hsp70 protein,Heat shock protein
TRINITY_DN1044_c14_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1044_c3_g1,154.4112797,-24.36103179,3.253445466,-7.487763986,7.00568574977147e-14,8.52066529315955e-12,Hsp70 protein,Heat shock protein
TRINITY_DN1044_c8_g1,213.0285475,0.774749656,2.035303261,0.380655636,0.703458792,0.932514176,Hsp70 protein,Heat shock protein
TRINITY_DN1044063_c0_g2,2.684420083,4.610414211,3.64377623,1.265284671,0.205769299,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104452_c0_g1,2.857418997,-1.280273735,3.582267228,-0.357392024,0.720798347,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10446_c0_g1,67.2206529,-0.731703915,1.955276468,-0.374220181,0.70824051,0.933396084,Hsp70 protein,Heat shock protein
TRINITY_DN10446_c0_g2,38.3016625,-1.282305917,2.180370463,-0.588113781,0.556455924,0.862428036,Hsp70 protein,Heat shock protein
TRINITY_DN10446_c0_g3,9.817441788,-1.578174542,2.347842284,-0.672180816,0.501468592,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10446_c2_g1,11.39981238,-0.853132375,2.195242981,-0.388627766,0.697551524,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1044729_c0_g1,3.201747839,4.865695903,3.922186353,1.240557043,0.214769429,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1044936_c0_g1,2.676692477,1.591169126,3.665013795,0.434150924,0.664178848,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN104510_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1045758_c0_g1,1.471113004,-1.360818837,4.244009219,-0.320644647,0.748479699,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104599_c0_g2,8.190111903,-2.843140805,2.634743755,-1.079095756,0.280545043,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1046317_c0_g1,0,NA,NA,NA,NA,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN104680_c0_g1,1.013400116,-3.746216341,4.849274613,-0.772531284,0.439799826,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10469_c0_g1,10.42312348,-0.367695795,2.327909502,-0.157951069,0.874495356,NA,Heat shock protein 9/12,Heat shock protein
TRINITY_DN104700_c0_g1,0.815527862,2.892091106,4.838801921,0.597687435,0.550048511,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1047108_c0_g1,4.100477942,-0.026698921,2.615486761,-0.010208012,0.991855326,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN104714_c0_g2,21.25362909,1.230076208,2.186078286,0.562686257,0.573648544,0.870734881,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10478_c0_g1,0.607873171,2.468691578,4.857105159,0.508263976,0.61126823,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN104782_c0_g1,6.624004285,2.494758802,2.882782834,0.865399492,0.386819559,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104815_c0_g1,1.543538913,0.917047922,3.770321194,0.243228063,0.807828728,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104857_c0_g1,12.60236386,-0.96462495,2.221778909,-0.43416784,0.664166565,NA,Hsp90 protein,Heat shock protein
TRINITY_DN104889_c0_g1,5.62488131,1.325171881,2.672995564,0.495762843,0.620061743,NA,Universal stress protein family,Stress
TRINITY_DN104923_c0_g1,0.807982411,2.879327569,4.839279655,0.594990944,0.551849525,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1049440_c0_g1,4.593928275,2.240462057,3.304461089,0.67801133,0.49776451,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104952_c0_g1,4.024821152,5.195672799,3.358334951,1.547097855,0.121839651,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN104952_c0_g3,99.5919615,4.129672055,2.511327266,1.644418118,0.100089865,0.434765352,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1049571_c0_g1,2.544492298,1.490253724,3.706610163,0.402052997,0.687645024,NA,Hsp90 protein,Heat shock protein
TRINITY_DN104963_c0_g1,0.40021848,1.867652702,4.894086125,0.381614188,0.702747559,NA,Universal stress protein family,Stress
TRINITY_DN104985_c0_g1,3.320846927,0.587958598,3.462747014,0.169795424,0.865171026,NA,Hsp90 protein,Heat shock protein
TRINITY_DN104994_c0_g1,4.202294038,5.257937059,3.744432774,1.404201217,0.160258939,NA,Universal stress protein family,Stress
TRINITY_DN1049950_c0_g1,4.794037515,2.314187299,3.284491849,0.70458001,0.481071642,NA,Hsp90 protein,Heat shock protein
TRINITY_DN105022_c0_g1,3.197433269,-2.111374073,3.109896049,-0.678921108,0.49718785,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1050344_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1050406_c0_g1,0.80043696,2.866460929,4.839765497,0.59227269,0.553668001,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105060_c0_g1,13.60742831,6.952815973,3.345086913,2.078515792,0.037661878,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10509_c0_g1,3.720274398,0.280883037,3.010375168,0.093304994,0.925661265,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1051464_c0_g1,1.230837245,3.485594893,4.451593936,0.78299929,0.433627529,NA,Hsp90 protein,Heat shock protein
TRINITY_DN105229_c1_g1,2.201201639,4.325233267,4.243802386,1.019188189,0.308113633,NA,Hsp90 protein,Heat shock protein
TRINITY_DN105229_c2_g1,4.602512518,5.389156725,3.693998674,1.458895143,0.14459397,NA,Hsp90 protein,Heat shock protein
TRINITY_DN105244_c0_g1,37.21328081,-4.674573255,2.492929206,-1.875132773,0.06077446,0.324909613,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1053821_c0_g1,1.617388046,0.75917622,3.425879362,0.221600395,0.824624975,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1054122_c0_g1,7.203932637,6.035405919,3.500733238,1.724040511,0.08470053,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1054260_c0_g1,0,NA,NA,NA,NA,NA,Stress up-regulated Nod 19,Stress
TRINITY_DN1054274_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1054695_c0_g1,0.728011051,-1.398359106,4.904080907,-0.285141932,0.775535405,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10547_c0_g1,14.22465857,-1.842911739,2.368726001,-0.778018115,0.436558334,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105516_c0_g1,12.83247416,3.276311204,2.416351416,1.355891855,0.175133579,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1055240_c0_g1,0,NA,NA,NA,NA,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN105549_c0_g1,12.58043276,0.608012352,2.240378686,0.271388206,0.786092472,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1055562_c0_g1,0.415309382,1.916196412,4.890507109,0.391819574,0.695191531,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1055695_c0_g1,6.003277197,5.772415848,3.569231392,1.617271399,0.10581971,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105581_c0_g1,9.238281692,-6.947172039,3.397388729,-2.044856386,0.040869019,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1055976_c0_g1,0.60032772,2.45183572,4.857949232,0.504705917,0.613765405,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105659_c0_g1,1.168418803,1.347762524,4.6227756,0.291548334,0.770631983,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105659_c0_g2,11.91635115,2.488655796,2.257719683,1.102287328,0.270336777,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105714_c0_g1,12.66964346,-7.40226905,3.327588506,-2.224514551,0.026113845,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105714_c0_g2,15.39770812,-3.313013258,2.684137692,-1.234293333,0.217093619,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1057400_c0_g1,0,NA,NA,NA,NA,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN105788_c0_g1,1.600873919,3.865885925,4.603384295,0.839792135,0.401024944,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN105789_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN105789_c0_g2,7.556169219,0.989883851,2.416101344,0.409702951,0.682023865,NA,Hsp70 protein,Heat shock protein
