row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target_name,description_of_target
TRINITY_DN112062_c0_g1,11.59890892,7.394466422,3.993154455,1.851785726,0.064056598,0.935664183,AAA_21,AAA domain putative AbiEii toxin Type IV TA system
TRINITY_DN977328_c0_g1,11.21137698,7.348404175,3.981666785,1.845559805,0.064956147,0.935664183,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN1111438_c0_g1,11.24742683,7.350029662,3.995784281,1.839446062,0.065849604,0.935664183,AAA_21,AAA domain putative AbiEii toxin Type IV TA system
TRINITY_DN880051_c0_g1,10.93792876,7.312816325,3.983880599,1.83560128,0.066416648,0.935664183,Reprolysin_3,Metallo-peptidase family M12B Reprolysin-like
TRINITY_DN43308_c0_g1,10.08416222,-6.466400262,3.52480069,-1.834543519,0.066573354,0.935664183,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN173560_c0_g6,6.795540163,6.622261799,3.615926436,1.831414968,0.067038629,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN32207_c0_g1,6.795540163,6.622261799,3.615926436,1.831414968,0.067038629,0.935664183,Pertussis_S1,Pertussis toxin subunit 1
TRINITY_DN773311_c0_g1,17.36460488,-5.82830613,3.186836956,-1.828868628,0.067419291,0.935664183,Peptidase_M29,Thermophilic metalloprotease (M29)
TRINITY_DN1040506_c0_g1,10.89594475,7.30418084,3.998636438,1.826667904,0.067749717,0.935664183,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN27152_c0_g1,7.30308999,6.72596958,3.683986043,1.825731558,0.067890707,0.935664183,Zn_peptidase_2,Putative neutral zinc metallopeptidase
TRINITY_DN276151_c0_g1,10.66448054,7.276328138,3.986241677,1.82536051,0.067946644,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN719656_c0_g1,10.39103232,7.238892897,3.988762393,1.814821788,0.069551301,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN6195_c0_g1,97.34421478,6.461662684,3.572009157,1.808971478,0.070455435,0.935664183,TIMP,Tissue inhibitor of metalloproteinase
TRINITY_DN105435_c0_g1,6.093235336,6.46752414,3.578259628,1.807449658,0.070692197,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN942087_c0_g1,9.84149848,7.157187367,4.008781498,1.78537727,0.074200143,0.935664183,PhoPQ_related,PhoPQ-activated pathogenicity-related protein
TRINITY_DN38327_c0_g1,188.8314939,5.824090035,3.274787399,1.778463554,0.075327753,0.935664183,Metalloenzyme,Metalloenzyme superfamily
TRINITY_DN130566_c0_g1,9.490016392,7.10466117,4.012796826,1.770501094,0.076643702,0.935664183,PrsW-protease,PrsW family intramembrane metalloprotease
TRINITY_DN45080_c0_g1,10.58185037,5.771544849,3.263532197,1.768496372,0.076977958,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN86722_c1_g1,9.023791225,7.035588753,4.004300677,1.757008107,0.078916427,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN98454_c0_g2,30.88385007,-6.512450556,3.708349186,-1.756158935,0.079061274,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN212923_c0_g1,14.72096313,-7.012080271,3.994514377,-1.755427471,0.079186217,0.935664183,Toxin_29,PhTx neurotoxin family
TRINITY_DN1337521_c0_g1,9.138534303,7.05015096,4.017193231,1.754994235,0.079260294,0.935664183,Conotoxin_I2,I2-superfamily conotoxins
TRINITY_DN99179_c0_g1,8.184521396,-6.165143219,3.51314725,-1.754877544,0.079280256,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN70543_c0_g1,6.248643725,6.500661186,3.707555586,1.753355017,0.079541087,0.935664183,Metallothio_Pro,Prokaryotic metallothionein
TRINITY_DN63077_c0_g1,10.30840215,5.732886386,3.269968669,1.753193063,0.079568873,0.935664183,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN543286_c0_g1,8.750343006,6.99124843,4.008130736,1.744266565,0.081112619,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1391894_c0_g1,8.787052214,6.993500621,4.022018653,1.738803627,0.08206931,0.935664183,Hva1_TUDOR,Hypervirulence associated proteins TUDOR domain
TRINITY_DN634490_c0_g1,8.787052214,6.993500621,4.022018653,1.738803627,0.08206931,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN115919_c1_g1,7.843152451,-6.103628228,3.518185445,-1.73487962,0.08276213,0.935664183,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN20542_c0_g1,10.54448181,5.768910972,3.32584242,1.734571349,0.082816758,0.935664183,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN39412_c0_g1,13.44878113,-6.881700997,3.999720179,-1.720545611,0.08533331,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN153187_c0_g1,5.155510199,6.224684204,3.631246511,1.714200395,0.086491928,0.935664183,AAA_21,AAA domain putative AbiEii toxin Type IV TA system
TRINITY_DN1234024_c0_g1,8.084088037,6.873057125,4.033190387,1.704124146,0.088357896,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN979596_c0_g1,8.084088037,6.873057125,4.033190387,1.704124146,0.088357896,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN1087404_c0_g1,7.929998349,6.849410139,4.021535626,1.703182758,0.088533872,0.935664183,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN1355175_c0_g1,7.929998349,6.849410139,4.021535626,1.703182758,0.088533872,0.935664183,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN6224_c0_g1,7.2205409,-5.984431976,3.543798663,-1.688705411,0.091275898,0.935664183,Peptidase_M73,Camelysin metallo-endopeptidase
TRINITY_DN8146_c1_g1,7.358057932,-6.011737923,3.560203249,-1.688594022,0.091297257,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1300518_c0_g1,7.656550131,6.798851871,4.026760492,1.688417249,0.091331162,0.935664183,Bac_thur_toxin,Bacillus thuringiensis toxin
TRINITY_DN32151_c0_g1,7.656550131,6.798851871,4.026760492,1.688417249,0.091331162,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN705971_c0_g1,7.656550131,6.798851871,4.026760492,1.688417249,0.091331162,0.935664183,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN1111593_c0_g1,7.732605949,6.808844344,4.039680373,1.68549086,0.091893907,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN74394_c1_g1,7.732605949,6.808844344,4.039680373,1.68549086,0.091893907,0.935664183,Zincin_2,Zincin-like metallopeptidase
TRINITY_DN82729_c0_g1,7.732605949,6.808844344,4.039680373,1.68549086,0.091893907,0.935664183,Ntox25,Bacterial toxin 25
TRINITY_DN163132_c0_g1,4.765340851,6.113755021,3.649546252,1.675209629,0.093893109,0.935664183,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN175061_c0_g1,7.383101912,6.746455719,4.032436011,1.673047186,0.094318007,0.935664183,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN11692_c0_g1,11.81311856,-6.694642497,4.008854013,-1.669964153,0.094926456,0.935664183,Toxin_35,Toxin with inhibitor cystine knot ICK or Knottin scaffold
TRINITY_DN1340991_c0_g1,5.194197459,6.233575471,3.74235863,1.665680948,0.095776979,0.935664183,Tox-MPTase2,Metallopeptidase toxin 2
TRINITY_DN1363790_c0_g1,5.194197459,6.233575471,3.74235863,1.665680948,0.095776979,0.935664183,Cu-oxidase,Multicopper oxidase
TRINITY_DN218872_c0_g1,4.647960372,6.076381236,3.651754651,1.663962072,0.096120009,0.935664183,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN393067_c0_g1,4.569926502,6.052559492,3.657336018,1.654909328,0.097942892,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1315569_c0_g1,11.26789771,-6.626481455,4.012713379,-1.651371735,0.098662693,0.935664183,Pro-MCH,Pro-melanin-concentrating hormone (Pro-MCH)
TRINITY_DN115362_c0_g1,7.029641772,6.671149665,4.054935978,1.645192354,0.09993015,0.935664183,PrsW-protease,PrsW family intramembrane metalloprotease
TRINITY_DN1314516_c0_g1,7.029641772,6.671149665,4.054935978,1.645192354,0.09993015,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN142039_c0_g1,7.029641772,6.671149665,4.054935978,1.645192354,0.09993015,0.935664183,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN180569_c0_g1,7.029641772,6.671149665,4.054935978,1.645192354,0.09993015,0.935664183,AAA_21,AAA domain putative AbiEii toxin Type IV TA system
TRINITY_DN251856_c0_g1,7.029641772,6.671149665,4.054935978,1.645192354,0.09993015,0.935664183,Cu-oxidase_3,Multicopper oxidase
TRINITY_DN1356956_c0_g1,6.836205474,6.635584748,4.045361255,1.64029473,0.100943901,0.935664183,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN989848_c0_g1,6.836205474,6.635584748,4.045361255,1.64029473,0.100943901,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN989894_c0_g1,6.836205474,6.635584748,4.045361255,1.64029473,0.100943901,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1419246_c0_g1,4.452546022,6.013472298,3.670041033,1.63852999,0.101311183,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN29341_c0_g1,4.374512153,5.988585969,3.671758102,1.630985975,0.102893279,0.935664183,Metallophos_2,Calcineurin-like phosphoesterase superfamily domain
TRINITY_DN1097334_c0_g1,10.54093656,-6.530281612,4.018681734,-1.624981037,0.104166599,0.935664183,Lactamase_B,Metallo-beta-lactamase superfamily
TRINITY_DN577521_c0_g1,6.678159683,6.59704075,4.063947541,1.62330854,0.104523465,0.935664183,Reprolysin_5,Metallo-peptidase family M12
TRINITY_DN1189189_c0_g1,6.562757255,6.576779587,4.052745224,1.622796209,0.104632976,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN14910_c0_g1,32.10197944,-4.396173977,2.713105071,-1.620347853,0.105157575,0.935664183,Ntox1,Putative RNase-like toxin toxin_1
TRINITY_DN40519_c0_g1,10.35919628,-6.505194787,4.020342721,-1.618069711,0.105647575,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN33039_c0_g1,6.416189063,-5.814213563,3.607571047,-1.611669871,0.107033797,0.935664183,ACI44,Metallo-carboxypeptidase inhibitor
TRINITY_DN503018_c0_g1,4.413199412,5.99851913,3.729733363,1.608297041,0.107770139,0.935664183,MqsR_toxin,Motility quorum-sensing regulator toxin of MqsA
TRINITY_DN22714_c0_g1,12.28136733,-5.172636937,3.217241973,-1.607786104,0.107882033,0.935664183,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN89903_c0_g1,6.289309036,6.515474105,4.060852254,1.604459777,0.108612744,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN938256_c0_g1,6.289309036,6.515474105,4.060852254,1.604459777,0.108612744,0.935664183,Lactamase_B_5,Metallo-beta-lactamase superfamily
TRINITY_DN1320275_c0_g1,4.179097803,5.921578876,3.694891107,1.602639619,0.109014241,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN24939_c0_g1,7.730647049,5.307714087,3.315745891,1.600760209,0.10943004,0.935664183,Clp_N,Clp amino terminal domain pathogenicity island component
TRINITY_DN1291568_c0_g1,6.326677594,6.518919434,4.074090955,1.600091776,0.109578225,0.935664183,Lactamase_B_5,Metallo-beta-lactamase superfamily
TRINITY_DN1323571_c0_g1,6.326677594,6.518919434,4.074090955,1.600091776,0.109578225,0.935664183,RMMBL,Zn-dependent metallo-hydrolase RNA specificity domain
TRINITY_DN242111_c0_g1,6.326677594,6.518919434,4.074090955,1.600091776,0.109578225,0.935664183,Hva1_TUDOR,Hypervirulence associated proteins TUDOR domain
TRINITY_DN722798_c0_g1,6.326677594,6.518919434,4.074090955,1.600091776,0.109578225,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN4475_c0_g1,103.9241467,5.726736296,3.586755685,1.596634061,0.110347302,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN81502_c0_g1,4.101063934,5.895067137,3.695108339,1.595370581,0.110629391,0.935664183,Zn_peptidase_2,Putative neutral zinc metallopeptidase
TRINITY_DN592704_c0_g1,11.79170502,5.926440934,3.720612634,1.592866959,0.11119004,0.935664183,Vir_act_alpha_C,Virulence activator alpha C-term
TRINITY_DN1161203_c0_g1,6.015860817,6.451446182,4.069782363,1.585206678,0.112919384,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN241611_c0_g1,6.015860817,6.451446182,4.069782363,1.585206678,0.112919384,0.935664183,Metalloenzyme,Metalloenzyme superfamily
TRINITY_DN1203129_c0_g1,5.975195506,6.436326354,4.085569065,1.575380627,0.115168613,0.935664183,UstYa,Mycotoxin biosynthesis protein UstYa
TRINITY_DN1438556_c0_g1,5.975195506,6.436326354,4.085569065,1.575380627,0.115168613,0.935664183,Peptidase_M18,Aminopeptidase I zinc metalloprotease (M18)
TRINITY_DN194057_c0_g1,5.975195506,6.436326354,4.085569065,1.575380627,0.115168613,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN374257_c0_g1,5.975195506,6.436326354,4.085569065,1.575380627,0.115168613,0.935664183,Tox-REase-9,Restriction endonuclease fold toxin 9
TRINITY_DN27374_c0_g1,9.268754565,-6.344757928,4.032052976,-1.573580002,0.11558458,0.935664183,Metallothio,Metallothionein
TRINITY_DN1125028_c0_g1,6.201281337,-5.765139978,3.672670798,-1.569740468,0.116475502,0.935664183,Hemagglutinin,Haemagglutinin
TRINITY_DN63061_c0_g1,3.983683454,5.851259251,3.733576721,1.567199414,0.117068087,0.935664183,Zn_peptidase_2,Putative neutral zinc metallopeptidase
TRINITY_DN43858_c0_g2,4.061717324,5.878650765,3.752248601,1.566700768,0.117184651,0.935664183,PmbA_TldD_C,PmbA/TldA metallopeptidase C-terminal domain
TRINITY_DN1128508_c0_g1,9.08701428,-6.31619398,4.034344506,-1.565606004,0.117440884,0.935664183,Cu-oxidase_2,Multicopper oxidase
TRINITY_DN305936_c0_g1,5.742412598,6.384442664,4.079654408,1.564946936,0.117595352,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN43968_c0_g1,5.711339548,-5.646278093,3.609790715,-1.564156634,0.117780789,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN24293_c0_g1,3.827615715,5.795024271,3.722769622,1.556643268,0.119555205,0.935664183,Metallophos,Calcineurin-like phosphoesterase
TRINITY_DN1023127_c0_g1,5.623713417,6.348719296,4.098634868,1.548983869,0.121385598,0.935664183,Omega-toxin,Omega-atracotoxin
TRINITY_DN1060051_c0_g1,5.623713417,6.348719296,4.098634868,1.548983869,0.121385598,0.935664183,Diphtheria_T,Diphtheria toxin T domain
TRINITY_DN343049_c0_g1,5.623713417,6.348719296,4.098634868,1.548983869,0.121385598,0.935664183,Peptidase_M24,Metallopeptidase family M24
TRINITY_DN418210_c0_g1,5.623713417,6.348719296,4.098634868,1.548983869,0.121385598,0.935664183,Metallophos,Calcineurin-like phosphoesterase
