row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target_name,description_of_target
TRINITY_DN101453_c0_g1,1.022655872,3.649642183,4.842237568,0.753709857,0.451023462,NA,Hsp70 protein,Heat shock protein
TRINITY_DN101455_c0_g1,1.326237501,-3.726463198,4.821037719,-0.772958731,0.439546805,NA,Hsp70 protein,Heat shock protein
TRINITY_DN101494_c0_g1,1.639794864,2.664400745,3.955456742,0.673601285,0.500564836,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1015347_c0_g1,7.681499936,-2.691566768,2.885942938,-0.932647258,0.351002125,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1016536_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1017308_c0_g1,2.252507835,4.782434923,3.942324394,1.213100305,0.225091474,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN101804_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN101850_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1019268_c0_g1,1.964524195,2.961487463,4.17645571,0.709091073,0.478267962,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1019319_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN101995_c1_g1,12.77469003,-3.330658643,3.266869115,-1.019526197,0.307953223,NA,RNA helicase (UPF2 interacting domain),RNA helicase
TRINITY_DN101995_c1_g3,0,NA,NA,NA,NA,NA,RNA helicase (UPF2 interacting domain),RNA helicase
TRINITY_DN1020130_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1020611_c0_g1,2.364934663,-0.960773495,3.559375612,-0.269927538,0.787216001,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1021140_c0_g1,4.724816599,-3.97880583,3.22926542,-1.232108642,0.217908504,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1022422_c0_g1,3.495928182,1.558993989,3.64543961,0.427655964,0.668901615,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10232_c0_g1,19.67807614,-0.049282346,2.385621962,-0.02065807,0.983518417,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10232_c0_g2,24.01920805,-1.500012072,2.409590038,-0.622517544,0.533601611,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10232_c0_g3,7.016428069,-1.209904922,2.628219579,-0.460351537,0.645263915,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10232_c3_g2,8.178464592,-6.350771542,3.735663696,-1.700038349,0.089123712,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10234_c0_g1,7.94098238,1.78766183,2.625154024,0.680974074,0.495887896,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10236_c0_g1,1.533983808,4.23316409,4.788854093,0.883961801,0.376716834,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102409_c0_g1,4.857248582,2.168268816,3.070399564,0.706184577,0.480073361,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1024954_c0_g1,0.446688593,-2.155597411,4.891775421,-0.440657476,0.659460986,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102524_c0_g1,3.648360917,5.481716562,3.625944788,1.511803649,0.130583821,NA,Universal stress protein family,Stress
TRINITY_DN10259_c0_g1,66.47633297,-0.593235341,2.307944261,-0.257040584,0.797147444,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN10259_c0_g2,33.27355925,-1.498207632,2.794138153,-0.536196691,0.59182262,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10259_c2_g1,8.415702844,6.68476464,3.721959839,1.796033523,0.072489186,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102645_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10270_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102708_c0_g1,1.789647777,4.455342991,4.615510259,0.965298037,0.334395555,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN102790_c0_g1,13.30600836,0.372243402,2.617089154,0.14223566,0.886893866,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN102901_c1_g1,0.766991904,3.236037149,4.861173762,0.665690491,0.505608953,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102901_c2_g1,3.157630466,5.269329099,3.760128633,1.401369371,0.161103646,NA,Hsp70 protein,Heat shock protein
TRINITY_DN102918_c0_g1,31.70233204,8.599532033,3.563662762,2.413116113,0.01581678,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10292_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10292_c0_g2,21.44747131,0.942834767,2.328325106,0.404941202,0.685520732,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10292_c0_g3,46.88774786,-0.033004392,2.558996459,-0.012897396,0.989709652,0.997392664,Hsp90 protein,Heat shock protein
TRINITY_DN10292_c0_g5,39.08103838,-1.567576449,2.335484084,-0.671199799,0.502093256,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10292_c0_g6,22.44056634,-0.794765882,2.341041327,-0.339492461,0.734238775,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10292_c1_g1,17.18733331,-1.399998611,2.378010225,-0.58872691,0.556044483,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10292_c4_g1,4.710988321,-3.967401944,3.651633225,-1.086473285,0.277269654,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10292_c7_g1,6.631187507,-6.048224534,3.79501689,-1.593727962,0.110996979,NA,Hsp90 protein,Heat shock protein
TRINITY_DN102921_c0_g1,1.768316668,-4.141451904,4.635868723,-0.893349694,0.371669934,NA,Hsp70 protein,Heat shock protein
TRINITY_DN103004_c0_g1,5.758552738,-5.844683066,3.391263491,-1.72345295,0.084806647,NA,Hsp70 protein,Heat shock protein
TRINITY_DN103027_c0_g2,6.639079947,-0.409706902,2.748814859,-0.149048562,0.881515314,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN103178_c0_g1,6.919706148,-1.247291356,2.949051528,-0.422946613,0.672334213,NA,Hsp70 protein,Heat shock protein
TRINITY_DN103194_c0_g2,0,NA,NA,NA,NA,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN1032215_c0_g1,1.326237501,-3.726463198,4.821037719,-0.772958731,0.439546805,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10324_c2_g1,25.03116886,-3.610529811,2.367509535,-1.525032849,0.127250905,NA,Hsp70 protein,Heat shock protein
TRINITY_DN103486_c0_g1,2.456787263,-4.615483132,4.328082886,-1.066403591,0.286241239,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10353_c0_g1,15.52835953,-3.637823874,3.245114224,-1.121015663,0.262281195,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10353_c0_g2,8.234053273,-2.615088195,3.340461134,-0.782852454,0.433713761,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1035327_c0_g1,1.057188554,3.695020212,4.784292169,0.772323278,0.439922982,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10362_c0_g1,19.41605234,-1.799507648,2.354654098,-0.764234394,0.444727574,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10363_c0_g2,1.278136435,0.915467881,4.119354399,0.222235766,0.824130353,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10363_c2_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN103671_c0_g1,1.741179899,4.409771009,4.65171501,0.947988215,0.343135454,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1037923_c0_g1,1.450983249,4.1464179,4.825559596,0.859261567,0.390196223,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1038580_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN103865_c0_g1,2.031376549,4.632389485,4.494756576,1.03062077,0.302718692,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10398_c0_g2,3.392696948,5.376918642,3.664449206,1.467319736,0.142289097,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1040129_c0_g1,6.701911565,1.474764365,2.674843924,0.55134595,0.581396545,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1043256_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104442_c0_g1,2.92919497,-0.165155863,3.365259624,-0.049076708,0.960858166,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10449_c0_g1,59.61377445,-0.041563911,2.245918427,-0.018506421,0.985234856,0.997392664,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1045248_c0_g1,1.989356252,-4.31136601,4.516441021,-0.95459367,0.339783219,NA,Hsp70 protein,Heat shock protein
TRINITY_DN104530_c0_g1,2.404573758,4.879427906,3.868734673,1.261246459,0.207220065,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1046671_c0_g1,2.143803376,-1.440049091,4.008746213,-0.359226804,0.719425426,NA,RNA helicase NPH-II,RNA helicase
TRINITY_DN10476_c0_g2,7.916773083,-1.223470296,2.570366491,-0.475990603,0.634081073,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10478_c0_g1,18.56732502,-7.533584817,3.606840449,-2.088693671,0.036735307,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1048715_c0_g1,1.660369091,-0.212166379,4.219886967,-0.05027774,0.959901062,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1049659_c0_g1,5.472541375,6.066277873,3.427955831,1.769648785,0.076785666,NA,13-beta-glucan synthase subunit FKS1 domain-1,13-beta-glucan synthase
TRINITY_DN1050123_c0_g1,1.533983808,4.23316409,4.788854093,0.883961801,0.376716834,NA,Hsp70 protein,Heat shock protein
TRINITY_DN105079_c0_g1,2.542704485,4.957222594,3.851563343,1.287067653,0.198070709,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN105185_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10523_c0_g1,13.03082818,-1.856666283,2.775334606,-0.668988265,0.503502964,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10523_c0_g2,3.254382816,2.671108399,3.713712223,0.719255623,0.471983433,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1052352_c0_g1,0.29019665,1.802543404,4.986617235,0.361476191,0.7177435,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10541_c0_g2,3.821024325,5.546545745,3.550973533,1.561978904,0.118292959,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10541_c4_g1,4.111220975,5.652000537,3.512497726,1.609111515,0.10759196,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10572_c1_g1,2.265984517,0.064619038,3.933602128,0.016427446,0.986893384,NA,Putative stress-induced transcription regulator,Stress
TRINITY_DN105724_c0_g1,0,NA,NA,NA,NA,NA,Putative stress-induced transcription regulator,Stress
TRINITY_DN105753_c0_g1,5.651193851,-0.272237767,3.428130364,-0.079412898,0.93670421,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN105791_c0_g1,4.394205118,1.212277467,3.521020284,0.344297212,0.730622781,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10590_c0_g1,92.36084641,0.826132476,2.239690718,0.368860071,0.712232027,0.997392664,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1059344_c0_g1,2.045311745,4.647800625,4.481267391,1.037162084,0.299660325,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1060154_c0_g1,2.708063684,-0.421060714,3.802299949,-0.110738427,0.911823773,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN106027_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN106065_c0_g1,1.595729748,-2.323779295,4.363762198,-0.532517399,0.594367695,NA,Hsp70 protein,Heat shock protein
TRINITY_DN106162_c0_g1,2.903475857,-4.856507065,4.201043017,-1.156024122,0.24767129,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN106223_c0_g1,7.147017493,-6.156134282,3.772849936,-1.631693385,0.102744094,NA,Hsp70 protein,Heat shock protein
TRINITY_DN106330_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN106414_c0_g1,1.768316668,-4.141451904,4.635868723,-0.893349694,0.371669934,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN106482_c0_g2,4.346287457,5.73425134,3.950314015,1.451593802,0.146614583,NA,Hsp70 protein,Heat shock protein
TRINITY_DN106639_c0_g1,2.652475003,-4.726376809,4.266967901,-1.107666361,0.268005932,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1066922_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN106792_c0_g1,4.958060142,-0.203142983,3.103105168,-0.065464421,0.947804233,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN106968_c1_g1,5.513736346,6.074291438,3.853831144,1.576169586,0.114986726,NA,Hsp70 protein,Heat shock protein
TRINITY_DN106968_c4_g1,6.573943617,-2.909422127,3.404602287,-0.854555652,0.392797188,NA,Hsp70 protein,Heat shock protein
TRINITY_DN107201_c0_g1,3.608095116,-3.556683558,3.447665428,-1.031620855,0.302249767,NA,Hsp70 protein,Heat shock protein
TRINITY_DN107214_c0_g1,9.254075177,-3.456461248,3.324546705,-1.039678956,0.29848908,NA,Universal stress protein family,Stress
TRINITY_DN107293_c0_g1,2.045311745,4.647800625,4.481267391,1.037162084,0.299660325,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN107416_c0_g2,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN107595_c0_g1,6.401723967,-0.731484626,2.605571174,-0.280738685,0.778910835,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN107595_c2_g1,12.35750101,0.604472925,2.447285985,0.246997257,0.804910347,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN107717_c0_g1,5.12851054,0.14738084,2.780510106,0.053004965,0.957727952,NA,Hsp70 protein,Heat shock protein
TRINITY_DN107730_c0_g1,4.693123633,-0.693229867,3.497339783,-0.198216333,0.842875809,NA,Hsp70 protein,Heat shock protein
TRINITY_DN107735_c0_g1,1.27831984,3.970683312,4.830821857,0.821947782,0.411106617,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN107762_c0_g1,7.074841709,1.818738349,3.066265914,0.593144365,0.553084542,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1079020_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN107932_c0_g1,5.883741785,-0.176002994,2.665360055,-0.066033478,0.947351172,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1080_c0_g1,577.6074005,-0.300850912,2.382040784,-0.126299648,0.899494735,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN1080_c0_g2,5.866244367,4.66936645,3.150124016,1.482280198,0.138265755,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1080_c3_g1,93.69309554,-1.072932083,2.382638722,-0.450312535,0.652485102,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN108162_c0_g1,62.14039462,0.61462438,2.376271086,0.258650784,0.795904696,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN108162_c1_g1,0.870589949,3.407377477,4.852675714,0.702164677,0.482576471,NA,Hsp70 protein,Heat shock protein
TRINITY_DN108162_c2_g1,1.27831984,3.970683312,4.830821857,0.821947782,0.411106617,NA,Hsp70 protein,Heat shock protein
TRINITY_DN108256_c0_g1,3.315593753,-5.048284074,4.112826609,-1.227448797,0.219653955,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1082793_c0_g1,6.262320516,2.589653264,3.396645321,0.762414977,0.44581237,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10836_c0_g1,7.502664055,-0.195598123,2.550365284,-0.07669416,0.938866851,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10836_c0_g2,4.918902819,0.015700142,2.700897397,0.005812935,0.995361975,NA,Hsp70 protein,Heat shock protein
TRINITY_DN108364_c0_g2,1.989356252,-4.31136601,4.516441021,-0.95459367,0.339783219,NA,Trehalose-phosphatase,Trehalose
TRINITY_DN108539_c0_g1,2.321573198,4.825228025,4.372511751,1.103536891,0.26979408,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1086458_c0_g1,0.223344297,-1.154177674,4.996563566,-0.230994294,0.817319235,NA,13-beta-glucan synthase component,13-beta-glucan synthase
TRINITY_DN1086802_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN10874_c0_g1,4.195754152,-0.188880588,3.181084653,-0.059376159,0.952652502,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10875_c1_g1,2.24502022,-2.893733806,4.064778883,-0.711904359,0.476524003,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1087877_c0_g1,3.150142851,-0.783857321,3.706460503,-0.211484062,0.832509568,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN108810_c0_g1,1.464551634,-0.616880238,4.373636484,-0.141045156,0.88783427,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1088801_c0_g1,6.135935234,6.231357024,3.807002195,1.636814665,0.101669201,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1088810_c0_g1,0.255663968,1.710230622,4.992871735,0.34253446,0.731948716,NA,Universal stress protein family,Stress
TRINITY_DN1089_c0_g1,26.30551832,8.330399504,3.087444039,2.698154006,0.006972518,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1089053_c0_g1,1.430018952,-0.696974657,4.021465941,-0.17331358,0.86240495,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10900_c0_g1,31.0889353,-1.217904264,2.294273203,-0.530845351,0.59552595,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN109027_c1_g2,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN109075_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1090902_c0_g1,0.870589949,3.407377477,4.852675714,0.702164677,0.482576471,NA,Stress up-regulated Nod 19,Stress
TRINITY_DN10914_c0_g1,8.93919232,-0.851289582,3.322254546,-0.256238518,0.797766668,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1091613_c0_g1,1.603049172,4.294643188,4.248851659,1.01077739,0.312122987,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1092209_c0_g1,9.94678126,-6.633157625,3.69170252,-1.796774683,0.072371397,NA,Stress responsive A/B Barrel Domain,Stress
TRINITY_DN1093_c1_g1,51.13279362,9.289067466,3.559534301,2.609629991,0.00906402,0.09027918,Hsp90 protein,Heat shock protein
TRINITY_DN1093322_c0_g1,2.321573198,4.825228025,4.372511751,1.103536891,0.26979408,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1093595_c0_g1,2.351198087,-0.369867661,3.533632785,-0.104670656,0.916637147,NA,Stress responsive A/B Barrel Domain,Stress
TRINITY_DN1095299_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN10954_c0_g1,19.03621201,0.46305712,2.547550077,0.181765659,0.855766635,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN10955_c1_g1,3.334031458,-5.056155888,3.62570226,-1.394531466,0.163157174,NA,Hsp70 protein,Heat shock protein
TRINITY_DN109551_c0_g1,0.893377187,-3.155887439,4.838545589,-0.652238856,0.514247098,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1096366_c0_g1,2.866860341,-1.207617537,3.355745387,-0.359865662,0.718947596,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1097185_c0_g1,0.884158334,-3.14163537,4.839076704,-0.649222065,0.516194852,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1097489_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1098099_c0_g1,0,NA,NA,NA,NA,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1098289_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN1098328_c0_g1,0.870589949,3.407377477,4.852675714,0.702164677,0.482576471,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1098572_c0_g1,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1098601_c0_g1,0,NA,NA,NA,NA,NA,Hsp70 protein,Heat shock protein
TRINITY_DN109910_c0_g1,6.318279649,-3.489834916,3.448364395,-1.012026142,0.311525554,NA,Hsp90 protein,Heat shock protein
TRINITY_DN10992_c0_g1,31.46641222,-1.597740971,2.476115092,-0.64526119,0.518757939,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1100357_c0_g1,3.102500299,5.248382524,3.763170885,1.394670262,0.163115296,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN11007_c0_g1,16.92986602,2.151011297,2.373462707,0.906275582,0.364790006,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1101_c0_g1,97.79105766,-0.425251015,2.221251832,-0.191446557,0.848175748,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN1101_c1_g1,94.83867871,-0.437119474,2.234342259,-0.195636757,0.844894488,0.997392664,Hsp70 protein,Heat shock protein
TRINITY_DN1101_c2_g2,3.599801336,3.92674103,3.380570978,1.16156148,0.245413636,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1101169_c0_g1,0.29019665,1.802543404,4.986617235,0.361476191,0.7177435,NA,Universal stress protein family,Stress
TRINITY_DN1102212_c0_g1,8.312104799,6.666830378,3.321695702,2.007056328,0.044743666,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1102512_c0_g1,3.192163148,5.28510984,4.132387643,1.278948225,0.200915289,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN110353_c0_g1,4.428057407,-1.612314545,2.793829645,-0.577098374,0.563873003,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1104094_c0_g1,1.105197918,-3.463484039,4.828261757,-0.717335599,0.473167047,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN11042_c0_g1,15.21145814,1.587796987,2.792342645,0.568625412,0.569610375,NA,Hsp70 protein,Heat shock protein
TRINITY_DN11042_c0_g2,9.438358716,6.850293172,3.276243952,2.09089838,0.036537174,NA,Hsp70 protein,Heat shock protein
TRINITY_DN1104577_c0_g1,4.687925517,-5.547720814,3.577058662,-1.550916923,0.120921594,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN110475_c0_g1,0,NA,NA,NA,NA,NA,Universal stress protein family,Stress
TRINITY_DN1104942_c0_g1,2.652475003,-4.726376809,4.266967901,-1.107666361,0.268005932,NA,Stress-induced bacterial acidophilic repeat motif,Stress
TRINITY_DN1105057_c0_g1,2.049737765,1.845999284,3.62851104,0.508748427,0.610928573,NA,Heat induced stress protein YflT domain,Stress
TRINITY_DN1105280_c0_g1,7.738304013,1.512665497,2.95370496,0.512124778,0.608563684,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN110529_c0_g2,2.473547418,3.34135194,3.605476678,0.926743462,0.354059746,NA,Hsp90 protein,Heat shock protein
TRINITY_DN110529_c0_g3,0,NA,NA,NA,NA,NA,Hsp90 protein,Heat shock protein
TRINITY_DN1105367_c0_g1,3.871246699,0.933200931,2.916601466,0.319961758,0.748997321,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN110549_c0_g1,28.74465299,2.725489541,2.420632635,1.125941005,0.260190491,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN110549_c2_g2,0.5803933,2.819936078,4.886453662,0.577092565,0.563876927,NA,Hsp20/alpha crystallin family,Heat shock protein
TRINITY_DN1105610_c0_g1,1.160786599,3.823700521,4.83573776,0.790717096,0.429109097,NA,Hsp20/alpha crystallin family,Heat shock protein
